1
Input Files/7.txt
0 5000
while 1 0 
whims 1 0 
whining 1 0 
whinstone 1 0 
whip 1 0 
whirled 1 0 
whiskers 1 0 
whisper 1 0 
whispered 1 0 
whistlehappen 1 0 
white 1 0 
whitened 1 0 
whiteness 1 0 
who 1 0 
whole 1 0 
wholesome 1 0 
wholly 1 0 
whom 1 0 
whose 1 0 
why 1 0 
wi 1 0 
wicked 1 0 
wickedness 1 0 
wide 1 0 
widow 1 0 
wife 1 0 
wifes 1 0 
wild 1 0 
wilderness 1 0 
wildly 1 0 
wilful 1 0 
will 1 0 
willi 1 0 
willingly 1 0 
wind 1 0 
winding 1 0 
windings 1 0 
window 1 0 
windows 1 0 
winds 1 0 
wine 1 0 
wing 1 0 
wink 1 0 
winking 1 0 
winsome 1 0 
winter 1 0 
winters 1 0 
wipe 1 0 
wiping 1 0 
wisdom 1 0 
wise 1 0 
wish 1 0 
wished 1 0 
wishes 1 0 
wishing 1 0 
wisht 1 0 
wit 1 0 
witch 1 0 
witches 1 0 
with 1 0 
within 1 0 
without 1 0 
witness 1 0 
witnessed 1 0 
wod 1 0 
woke 1 0 
wolfish 1 0 
woman 1 0 
women 1 0 
wonder 1 0 
wondered 1 0 
wonderfully 1 0 
wondering 1 0 
wondrous 1 0 
wondrously 1 0 
wont 1 0 
wooden 1 0 
woods 1 0 
word 1 0 
words 1 0 
work 1 0 
worked 1 0 
world 1 0 
worldly 1 0 
wornt 1 0 
worries 1 0 
worrying 1 0 
worse 1 0 
worst 1 0 
worth 1 0 
worthless 1 0 
worthy 1 0 
would 1 0 
wouldnt 1 0 
wreath 1 0 
wrench 1 0 
wrenched 1 0 
wretch 1 0 
wrinkles 1 0 
wrist 1 0 
writhed 1 0 
written 1 0 
wrong 1 0 
wronged 1 0 
wrongs 1 0 
wrung 1 0 
wuthering 1 0 
x 1 0 
xi 1 0 
yah 1 0 
yahre 1 0 
yard 1 0 
yards 1 0 
yawned 1 0 
ye 1 0 
yeah 1 0 
year 1 0 
years 1 0 
yell 1 0 
yelled 1 0 
yelling 1 0 
yellow 1 0 
yells 1 0 
yelping 1 0 
yes 1 0 
yesterday 1 0 
yesterdays 1 0 
yesvery 1 0 
yet 1 0 
yield 1 0 
yielded 1 0 
yon 1 0 
yonder 1 0 
you 1 0 
youd 1 0 
youll 1 0 
young 1 0 
younger 1 0 
your 1 0 
youre 1 0 
yours 1 0 
yourself 1 0 
yourselves 1 0 
youth 1 0 
youthats 1 0 
youthey 1 0 
youthful 1 0 
youve 1 0 
zeal 1 0 
zealous 1 0 
zillah 1 0 
